title,mixed fandom,ships,characters,hits,kudos,published,Deku,Bakugo,Deku & Bakugo,Aizawa,Prez Mic,Aizawa & Prez Mic,Aizawa & Deku,Enjiro,Bakugo & Kirishima,Shoto,Deku & Shoto,Dabi,Hawks,Dabi & Hawks,Uraraka,Deku & Uraraka,All Might,Deku & All Might,Class,Deku & Class,Denki,Shinsou,Denki & Shinsou,Deku & Shinsou,Reader,Bakugo & Reader,Bakugo & Shoto,Deku & Prez Mic,Mina,Kirashima,Mina & Kirashima,Jirou,Jirou & Denki,Shigaraki Tomura,Deku & Shigaraki Tomura,Aizawa & Shinsou,Nedzu,Deku & Nedzu,Deku & Reader
Origins Of Izuku Shigaraki,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Second One For All User/Third One For All User/Yoichi | First One For All User (My Hero Academia)', 'Midoriya Izuku & Yoichi | First One For All User', 'Midoriya Izuku & Second One For All User', 'Midoriya Izuku & Third One For All User']","['Yoichi | First One For All User (My Hero Academia)', 'Second One For All User (My Hero Academia)', 'Third One For All User (My Hero Academia)', 'Midoriya Izuku', 'Sensei | All For One']",1485,48.0,2023-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quirk Entanglement,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Bakugou Katsuki/Midoriya Izuku', 'Kaminari Denki/Shinsou Hitoshi (mentioned)', 'Midoriya Izuku/Uraraka Ochako (past mentioned)', 'Midoriya Izuku/Utsushimi Camie (past mentioned)', 'Kendou Itsuka/Yaoyorozu Momo (mentioned)', 'Kirishima Eijirou/Tetsutetsu Tetsutetsu (mentioned)', 'Iida Tenya/Uraraka Ochako (mentioned)']","['Bakugou Katsuki', 'Midoriya Izuku', 'Ashido Mina', 'Kaminari Denki', 'Shinsou Hitoshi', 'Uraraka Ochako', 'Iida Tenya', 'Yaoyorozu Momo', 'Kirishima Eijirou', 'Utsushimi Camie (mentioned)', 'Kendou Itsuka (mentioned)', 'Tetsutetsu Tetsutetsu (mentioned)']",4115,402.0,2023-03-06,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Getting away.,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Midoriya Izuku & Shinsou Hitoshi'],"['Shinsou Hitoshi', 'Midoriya Izuku']",314,50.0,2023-03-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honeythief,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Dabi | Todoroki Touya/Todoroki Shouto'],"['Dabi | Todoroki Touya', 'Todoroki Shouto', 'Toga Himiko', 'Shigaraki Tomura | Shimura Tenko', 'Bubaigawara Jin | Twice', 'Kurogiri (My Hero Academia)', 'Bakugou Katsuki']",1449,161.0,2023-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victory by Fractions,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Bakugou Katsuki/Midoriya Izuku'],"['Bakugou Katsuki', 'Midoriya Izuku', 'Class 1-A (My Hero Academia)', 'Support Department (My Hero Academia)']",767,87.0,2023-03-06,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oh, You Want The Manager Huh?",['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Midoriya Izuku & Shinsou Hitoshi'],"['Shinsou Hitoshi', 'Midoriya Izuku', 'Original Characters']",1177,214.0,2023-03-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Think We're Alone Now,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],[],"['Nakano Takara', 'Judas James']",3,2.0,2023-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coffee & Comfort,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Todoroki Shouto/Reader'],"['Reader', 'Todoroki Shouto']",2280,120.0,2023-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burn,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Bakugou Katsuki/Midoriya Izuku'],"['Bakugou Katsuki', 'Midoriya Izuku']",1617,158.0,2023-03-06,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Second Life,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Bakugou Katsuki & Midoriya Izuku', 'Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Midoriya Izuku/Todoroki Shouto', 'Midoriya Izuku/Shinsou Hitoshi', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Midoriya Izuku/Shinsou Hitoshi/Todoroki Shouto']","['Class 1-A (My Hero Academia)', 'Bakugou Katsuki', 'Midoriya Izuku', 'Shinsou Hitoshi', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Todoroki Shouto', 'Yagi Toshinori | All Might', 'Shigaraki Tomura | Shimura Tenko', 'Sensei | All For One', 'Monoma Neito', 'Uraraka Ochako']",376,59.0,2023-03-06,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
What’s that Shit on your Arm?,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Bakugou Katsuki/Midoriya Izuku', 'Class 1-A & Midoriya Izuku', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Class 1-A', 'Aizawa Shouta | Eraserhead & Midoriya Izuku']","['Class 1-A (My Hero Academia)', 'Midoriya Izuku', ""Midoriya Izuku's Family"", 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Bakugou Katsuki']",2183,115.0,2023-03-06,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Phantom Thief Strikes Again,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Class 1-B & Monoma Neito', 'Aizawa Shouta | Eraserhead & Monoma Neito']","['Monoma Neito', 'Aizawa Shouta | Eraserhead', 'Class 1-B (My Hero Academia)', 'Nedzu (My Hero Academia)']",2287,321.0,2023-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my heart's good intentions,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Bakugou Katsuki/Midoriya Izuku'],"['Bakugou Katsuki', 'Midoriya Izuku', 'Shigaraki Tomura | Shimura Tenko']",21035,805.0,2023-03-05,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crossovers,"['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga), ナンバカ | Nanbaka, One Piece (Anime & Manga)']",[],[],2,1.0,2023-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silent fears,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Bakugou Masaru/Bakugou Mitsuki', 'Bakugou Katsuki & Midoriya Izuku', 'Bakugou Mitsuki & Midoriya Inko']","['Bakugou Katsuki', 'Midoriya Izuku', 'Bakugou Mitsuki', 'Midoriya Inko', 'Bakugou Masaru']",59,1.0,2023-03-04,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Jurassic Park,"['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga), Jurassic Park - All Media Types']","['Bakugou Katsuki & Kirishima Eijirou', 'Aizawa Shouta | Eraserhead & Bakugou Katsuki', 'Aizawa Shouta | Eraserhead & Yamada Hizashi | Present Mic', 'Takami Keigo | Hawks & Usagiyama Rumi | Miruko', 'Dabi | Todoroki Touya & Takami Keigo | Hawks']","['Bakugou Katsuki', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Dabi | Todoroki Touya', 'Usagiyama Rumi | Miruko', 'Takami Keigo | Hawks', 'Kirishima Eijirou', 'Todoroki Shouto', 'Todoroki Enji | Endeavor']",58,5.0,2023-03-04,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haunted House,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],[],['Midoriya Izuku'],117,2.0,2023-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Genshin x Mha School,"['Fandoms:\n原神 | Genshin Impact (Video Game), 僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)']","['Jean/Lisa (Genshin Impact)', 'Kujou Sara/Sangonomiya Kokomi', 'Raiden Ei | Baal/Yae Miko', 'Ganyu/Keqing (Genshin Impact)', 'Beidou/Ningguang (Genshin Impact)', 'Hu Tao/Yanfei (Genshin Impact)', 'Amber/Eula (Genshin Impact)', 'Dehya/Dunyarzad (Genshin Impact)', 'Bennett/Fischl/Razor (Genshin Impact)', 'Venti/Xiao | Alatus (Genshin Impact)', 'Tartaglia | Childe/Zhongli (Genshin Impact)', 'Chongyun/Xingqiu (Genshin Impact)', 'Shenhe/Yelan (Genshin Impact)', 'Albedo/Sucrose (Genshin Impact)', 'Kamisato Ayato/Thoma', 'Kamisato Ayaka/Yoimiya', 'Arlecchino/Columbina (Genshin Impact)', 'Xiangling/Xinyan (Genshin Impact)', 'Barbara/Noelle (Genshin Impact)', 'Cyno/Tighnari (Genshin Impact)', 'Alhaitham/Kaveh (Genshin Impact)', 'Mona/Scaramouche (Genshin Impact)', 'Midoriya Izuku/Uraraka Ochako', 'Jirou Kyouka/Yaoyorozu Momo', 'Bakugou Katsuki/Kirishima Eijirou']",[],582,42.0,2023-03-04,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Flower,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Bakugou Katsuki & Class 1-A', 'League of Villains (My Hero Academia) & Original Character(s)', 'Strangers to friends to lovers - Relationship']","['Bakugou Katsuki', 'Kirishima Eijirou', 'Original Characters', 'Aizawa Shouta | Eraserhead', 'Yagi Toshinori | All Might', 'Midoriya Izuku', 'Class 1-A (My Hero Academia)', 'Nedzu (My Hero Academia)', 'Dabi | Todoroki Touya']",35,1.0,2023-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
How did we get here?,"['Fandoms:\nHollow Knight (Video Games), Madness Combat (Web Series), 僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia']",[],"['Hank J. Wimbleton', 'The Hollow Knight | Pure Vessel']",279,20.0,2023-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Recognized Characters,"['Fandoms:\nThe Dresden Files Roleplaying Game, Batman - All Media Types, Original Work, Young Justice (Cartoon), Harry Potter - J. K. Rowling, 僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia, Ranma 1/2, Parahumans Series - Wildbow']",[],[],108,2.0,2023-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eros of Truth,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Bakugou Katsuki/Midoriya Izuku'],"['Midoriya Izuku', 'Bakugou Katsuki']",3436,331.0,2023-03-04,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The one who needed saving.,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Takami Keigo | Hawks/Todoroki Enji | Endeavor', 'Dabi | Todoroki Touya/Shigaraki Tomura | Shimura Tenko', 'Midoriya Inko/Todoroki Rei/Yagi Toshinori | All Might', 'Bakugou Katsuki/Todoroki Shouto', 'Midoriya Izuku/Toga Himiko', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Kaminari Denki/Kirishima Eijirou']","['Takami Keigo | Hawks', 'Todoroki Enji | Endeavor', 'Todoroki Rei', 'Midoriya Inko', 'Yagi Toshinori | All Might', 'Todoroki Shouto', 'Bakugou Katsuki', 'Midoriya Izuku', 'Toga Himiko', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Todoroki Natsuo', 'Todoroki Fuyumi', 'Kirishima Eijirou', 'Kaminari Denki']",3685,146.0,2023-03-04,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
Bakugou's guide to relationships,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Bakugou Katsuki/Uraraka Ochako', 'Ashido Mina/Kirishima Eijirou', 'Jirou Kyouka/Kaminari Denki']","['Bakugou Katsuki', 'Uraraka Ochako', 'Ashido Mina', 'Kirishima Eijirou', 'Kaminari Denki', 'Jirou Kyouka']",2481,169.0,2023-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
HACK 2: R(EVOLUTION),['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku/Uraraka Ochako', 'Todoroki Shouto/Yaoyorozu Momo', 'Ashido Mina/Kirishima Eijirou', 'Jirou Kyouka/Kaminari Denki', 'Melissa Shield/Toogata Mirio', 'Midoriya Hisashi/Midoriya Inko']","['Midoriya Izuku', 'Uraraka Ochako', 'Bakugou Katsuki', 'Kaminari Denki', 'Yaoyorozu Momo', 'Todoroki Shouto', 'Kirishima Eijirou', 'Jirou Kyouka', 'Melissa Shield', 'Toogata Mirio', 'Eri (My Hero Academia)', 'Yagi Toshinori | All Might', 'Aizawa Shouta | Eraserhead', 'Original Characters', 'Shigaraki Tomura | Shimura Tenko', 'Sensei | All For One', 'Toga Himiko', 'Dabi | Todoroki Touya', 'Todoroki Enji | Endeavor', 'Usagiyama Rumi | Miruko', 'Star and Stripe (My Hero Academia)', 'Takeyama Yuu | Mount Lady', 'Class 1-A (My Hero Academia)', 'Class 1-B (My Hero Academia)', 'Shinsou Hitoshi', 'Nedzu (My Hero Academia)', 'Pro Heroes (My Hero Academia)', 'League of Villains (My Hero Academia)', 'Humarise', 'Meta Liberation Army (My Hero Academia)']",22034,369.0,2023-03-04,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
Promise,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Amajiki Tamaki & Reader', 'Aoyama Yuuga & Reader', 'Ashido Mina & Reader', 'Asui Tsuyu & Reader', 'Kaminari Denki & Reader', 'Koda Koji & Reader', 'Mineta Minoru & Reader', 'Tokoyami Fumikage & Reader', 'Yaoyorozu Momo & Reader']","['Reader', 'Amajiki Tamaki', 'Aoyama Yuuga', 'Ashido Mina', 'Asui Tsuyu', 'Kaminari Denki', 'Koda Koji', 'Mineta Minoru', 'Tokoyami Fumikage', 'Yaoyorozu Momo']",64,6.0,2023-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The blue flash,"['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia, Naruto']",['Midoriya Izuku/Uraraka Ochako'],[],608,5.0,2023-03-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Like Pages In A Book Still Unturned,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku/Takami Keigo | Hawks', 'Chisaki Kai | Overhaul/Midoriya Izuku', 'Takami Keigo | Hawks/Midoriya izuku/Chisaki Kai | Overhaul']","['Midoriya Izuku', 'Takami Keigo | Hawks', 'Class 1-A (My Hero Academia)', 'Pro Heroes (My Hero Academia)', 'U.A. Faculty (My Hero Academia)', 'U.A. Students (My Hero Academia)', 'League of Villains (My Hero Academia)', 'Paranormal Liberation Front (My Hero Academia)', 'Shie Hassaikai | Eight Precepts of Death', 'Eri (My Hero Academia)', 'Chisaki Kai | Overhaul']",6310,296.0,2023-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"whisper, whisper",['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Bakugou Katsuki/Midoriya Izuku'],"['Bakugou Katsuki', 'Midoriya Izuku']",3587,295.0,2023-03-04,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mounting the Show,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Midoriya Izuku & Shigaraki Tomura | Shimura Tenko', 'Kurogiri & Midoriya Izuku', 'Hero Public Safety Commission & Midoriya Izuku', 'League of Villains & Midoriya Izuku']","['Midoriya Izuku', 'Kurogiri (My Hero Academia)', 'Shigaraki Tomura | Shimura Tenko', 'Hero Public Safety Commission (My Hero Academia)']",212,22.0,2023-03-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Those Are My Kids,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Class 1-A', 'Aizawa Shouta | Eraserhead & Dabi | Todoroki Touya', 'Class 1-A & Dabi | Todoroki Touya']","['Aizawa Shouta | Eraserhead', 'Dabi | Todoroki Touya', 'Yamada Hizashi | Present Mic', 'Class 1-A (My Hero Academia)', 'Bakugou Katsuki', 'Midoriya Izuku', 'Todoroki Shouto', 'Uraraka Ochako', 'Kirishima Eijirou', 'Kaminari Denki', 'Iida Tenya']",758,52.0,2023-03-04,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I'm proud of you...,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Yagi Toshinori | All Might & Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Yagi Toshinori | All Might', 'Aizawa Shouta | Eraserhead & Kayama Nemuri | Midnight & Yamada Hizashi | Present Mic']","['Kayama Nemuri | Midnight', 'Yagi Toshinori | All Might', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic']",42,5.0,2023-03-04,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Good Intentions,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Amajiki Tamaki & Toogata Mirio', 'Amajiki Tamaki & Hadou Nejire', 'Amajiki Tamaki & Kirishima Eijirou', 'Amajiki Tamaki & Fatgum', 'Bakugou Katsuki & Kirishima Eijirou']","['Amajiki Tamaki', 'Toogata Mirio', 'Kirishima Eijirou', 'Bakugou Katsuki', 'Hadou Nejire', 'Toyomitsu Taishirou | Fat Gum']",140,18.0,2023-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Of Book Stores and Villainy,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Sensei | All for One/Reader'],"['Reader', 'Sensei | All For One']",184,11.0,2023-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alone at the edge of the universe humming a tune,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],[],['Midoriya Izuku'],221,15.0,2023-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melancholy and Mania,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku/Uraraka Ochako', 'Monoma Neito/Shinsou Hitoshi', 'Kendou Itsuka/Tetsutetsu Tetsutetsu', 'Kodai Yui/Original Character(s)', 'Kodai Yui/Yanagi Reiko', 'Yanagi Reiko/Original Character(s)', 'Original Male Character/Original Male Character', 'Aiba Manami | La Brava/Tobita Danjuurou | Gentle Criminal', 'Midoriya Izuku & Monoma Neito', 'Midoriya Izuku & Original Character(s)', 'Kendou Itsuka & Midoriya Izuku', 'Monoma Neito & Original Character(s)', 'Kendou Itsuka & Monoma Neito', 'Kendou Itsuka & Original Character(s)', 'Kendou Itsuka & Midoriya Izuku & Monoma Neito & Original Character(s)', 'Eri (My Hero Academia) & Original Character(s)', 'Class 1-A & Class 1-B (My Hero Academia)']","['Eri (My Hero Academia)', 'Midoriya Izuku', 'Monoma Neito', 'Kendou Itsuka', 'Yagi Toshinori | All Might', 'Class 1-A (My Hero Academia)', 'Class 1-B (My Hero Academia)', 'Shinsou Hitoshi', 'Hatsume Mei', 'League of Villains (My Hero Academia)', 'Kayama Nemuri | Midnight', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Kan Sekijirou | Vlad King', 'Tobita Danjuurou | Gentle Criminal', 'Aiba Manami | La Brava', 'Shishikura Seiji', 'Intelli Saiko', 'Shie Hassaikai | Eight Precepts of Death', 'Haimawari Kouichi', 'Haneyama Kazuho | Pop Step', 'Oguro Iwao | Knuckleduster', 'Toga Himiko', ""U.A.'s Big Three (My Hero Academia)""]",2945,30.0,2023-03-02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lession 2: A Beacon Breaking Through the Darkness,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],[],"['Midoriya Izuku', 'A not quite oc']",95,5.0,2023-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Without Daddy,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Touya todoroki / original character'],"['Dabi | Todoroki Touya', 'Todoroki Family (My Hero Academia)', 'Takami Keigo | Hawks']",650,23.0,2023-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Currents,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Midoriya Izuku/Takami Keigo | Hawks'],"['Midoriya Izuku', 'Takami Keigo | Hawks']",2522,184.0,2023-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In The (Good) Old Days,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Aizawa Shouta | Eraserhead & Midoriya Izuku'],"['Midoriya Izuku', 'Aizawa Shouta | Eraserhead', 'Nedzu (My Hero Academia)', 'Yamada Hizashi | Present Mic', 'Kayama Nemuri | Midnight', 'Inui Ryou | Hound Dog', 'Yagi Toshinori | All Might', 'Snipe (My Hero Academia)', 'Sensei | All For One']",1170,82.0,2023-03-02,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[Un]Filtered,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku & Original Character(s)', 'Midoriya Izuku & Reader']","['Midoriya Izuku', 'Midoriya Inko', 'Original Characters']",3822,130.0,2023-03-02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rising Heroine Tanya,"['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia, 幼女戦記 | Youjo Senki | Saga of Tanya the Evil (Manga), 幼女戦記 | Youjo Senki | Saga of Tanya the Evil (Anime)']",[],"['Tanya von Degurechaff', 'Bakugou Katsuki', 'Satou Rikidou', 'Ashido Mina']",6314,231.0,2023-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In Which the Chef Gets Distracted,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Bakugou Katsuki/Midoriya Izuku'],"['Bakugou Katsuki', 'Midoriya Izuku']",2218,93.0,2023-03-02,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
